Text,Polarity ,
এটা হলো সনিসিক্স বনাম স্পেন,neutral,
সাংবাদিকের এই টুকু ধারণা থাকা উচিত যে কাল জার্মানি বাচ্চাদের মাঠে নামিয়েছিল ব্রাজিল এর বিপক্ষে,neutral,
আমাদের হেমন্ত ভিন্সেন্ট কই গেল,neutral,
১ম ম্যাচে বাংলাদেশ সাধারণত ভাল করতে পারে না,neutral,
সান্তিয়াগো সরকারকে,neutral,
আজ যে ম্যারাডোনার জন্মদিন সেই খবর কি রিপোর্টার রাখেন,neutral,
গুজবে কান দিয়েন না,neutral,
"কারো ভরসা ব্যাটিং আর কারো পেসার, যা দ্বারা তারা অপরকে দিতে চায় প্রেসার",neutral,
লন্ডনে আমির ই ম্যাচ জিতিয়েছিলো,neutral,
এই সুযোগে বাংলাদেশের অস্ট্রেলিয়া যাওয়া উচিত,neutral,
তবে মিটুক আর নাই মিটুক রনক কে আর্জেন্টিনার সবখানে পাওয়া যায়,neutral,
দুধের স্বাদ ঘোলে মেটানো আর কি,neutral,
@রনি-আরিফ@দোষ রিপোর্টারকে দিয়ে লাভ কি সাম্পাওলি যা বলেছে তাইতো লিখেছে,neutral,
"ভাই, একজন বিশ্বসেরা মানুষকে বাটপার বলার যোগ্যতা আপনার নাই",neutral,
যারা 'নাম না প্রকাশ করার শর্তে' এইসব কথা বলে বেড়ায় তারা আরো বেশী বড় বাটপার,neutral,
"পচা হিগুয়েইন দিয়ে আর আর্জেন্টিনার লাভ নাই,সেই অপয়া,",neutral,
বিশ্বকাপে জার্মানি আবার কষে লাগাবে হা হা হা,neutral,
স্পেনের কাছে প্রীতি ম্যাচে দলের বড় পরাজয়ে মর্মাহত হোর্হে সাম্পাওলি,neutral,
পাকিস্তানের এই টিমটা বিশ্বকাপে ৮/৯–এ থাকবে,neutral,
বলা চলে পাকিস্তানের ভাগ্য খারাপ,neutral,
সব সিরিজ ডুবাই এর মাঠে জেতাদক্ষিণ আফ্রিকায় একটানা ১১ সিরিজ খেললে সব সিরিজই হারবে পাকিস্তান,neutral,
ডোবার ছিল বলেই ডুবেছে,neutral,
পাকিস্তান দলের খেলার ফলাফল সম্পর্কে আগে থেকে আন্দাজ করে কিছুই বলা সম্ভব নয়,neutral,
পাকিস্থান শুধু নিজেদের হোমগ্রাউন্ড আবুধাবি আর দুবাইয়েই সেরা,neutral,
বাংলাদেশের প্রধানমন্ত্রী ক্রিকেটারদের বাড়ি করার টাকা দেয়কিন্তু ফুটবলারদের কোন খোজ খবর রাখে না,neutral,
তবে সবচেয়ে বেশি ওয়ানডে হারের (৪১৪ ম্যাচ) রেকর্ডটিও আবার ভারতের,neutral,
এবিডি ভিলিয়ার্স কোহলী মানের একজন খেলোয়ার আজকের দিনে তার কথা খুব মনে পড়ছে সে কেন খেলা থেকে বিদায় নিল,neutral,
তিনি ২০০৬ সালের সেই ম্যাচে ১৪৩ বল খেলে সেঞ্চুরি ছুঁয়েছিলেন,neutral,
পন্টিংরা তো ক্ষেপবেই কারণ মাস তিনেক পর উনারা ভারত আসবেন আইপিএলের ভাগা নিতে,neutral,
বক্সিং ডে টেস্টে ক্রিজেই ভারতীয় ব্যাটসমেনদের নাভিশ্বাস উঠে যাবে,neutral,
